time,mua685nm,mua785nm,mua830nm,mua850nm,mua915nm,mua975nm,mus685nm,mus785nm,mus830nm,mus850nm,mus915nm,mus975nm,HbO2,HHb,Water,Fat
0.737,0.00064025184,0.0007842279399999999,0.0009888961200000001,0.0011539323799999999,0.014204653120000002,0.03971847878,2.99715765778,2.99661681872,2.9973505213000005,2.9983552947999996,2.9996653148000005,2.99691558668,73.80258275055243,-25.539797116088547,47.6274542940945,52.372545705905495
0.767,0.0006404194000000001,0.0007696151999999999,0.0009850382000000002,0.0011489812799999998,0.01414791526,0.04310539526,2.99760303576,2.99849288292,2.99868399442,2.99748955912,2.9991369225599995,2.99849714,78.50512847055242,-27.568420903401098,51.92643913114018,48.07356086885981
0.797,0.0006392751599999999,0.0007756213399999999,0.0009850382000000002,0.0011489812800000003,0.014231917960000002,0.036197900979999996,2.9964407991999997,2.99652380274,2.99868399442,2.99748955912,2.9994227005600003,2.9987500728600005,68.8554110106926,-23.432757638381997,43.25713505832307,56.74286494167692
0.827,0.00064126816,0.000771713,0.0009864658600000002,0.00115243768,0.014319813740000001,0.03327011406000001,2.99634175622,2.9979482184600004,2.99843410972,2.9980519001399997,2.99969455692,2.99880158184,64.8250231263325,-21.688817885946612,39.41960782604184,60.58039217395817
0.857,0.00063653406,0.0007816540999999999,0.0009873757200000001,0.00115138414,0.01411959474,0.0339855309,2.9942761794,2.99745834402,2.99802908874,2.99809567854,2.99895344688,2.99897952412,65.61204059054872,-22.082382360094254,40.87686934311687,59.12313065688313
0.886,0.0006392751599999999,0.00078635056,0.0009873757200000001,0.00115138414,0.014212397679999999,0.036178884079999994,2.9964407992,2.99577723744,2.99802908874,2.99809567854,2.99973508506,2.99865444056,68.8133864103448,-23.41376000376356,43.29299744781549,56.707002552184505
0.916,0.00063698632,0.00078265704,0.00098323466,0.0011532484800000002,0.0144503804,0.036141111600000005,2.99363234236,2.99726712926,2.9988769473600003,2.9977120412200002,2.99902988682,2.9986734011799996,69.03677921439991,-23.447578807714542,42.52570010870228,57.47429989129772
0.947,0.00064025184,0.00078635056,0.00098323466,0.0011539323799999997,0.0145019981,0.03646328476,2.99715765778,2.99577723744,2.9988769473600003,2.9983552948000005,2.99963325504,2.9970008461399997,69.54856234837165,-23.644409758754083,42.75815270791761,57.24184729208239
0.977,0.0006392751599999999,0.00079171712,0.0009864658600000002,0.0011500145400000002,0.01475676718,0.0350286969,2.9964407992,2.9967044327,2.9984341097200002,2.99777426376,2.999689874,2.9984236398000004,67.82111791069725,-22.83560129769218,40.31097592055808,59.68902407944191
1.006,0.0006392751599999999,0.0007904707800000001,0.00098323466,0.0011539323799999997,0.0143759485,0.03976028742,2.9964407991999997,2.99653949942,2.9988769473600003,2.9983552948000005,2.99921379604,2.99598211016,74.05896940219563,-25.600684720731948,47.109491811089406,52.89050818891059
1.043,0.0006392751599999999,0.00077853636,0.00098323466,0.0011575132999999999,0.014271024859999999,0.03442754142,2.9964407991999997,2.99567397912,2.9988769473600003,2.998521812,2.99964234452,2.9983006983000005,66.40931216779873,-22.376486751744444,40.9755331503023,59.024466849697696
1.074,0.00063653406,0.00078008584,0.00098323466,0.00114334874,0.014507308300000002,0.038603545419999996,2.9942761794,2.9953724913800004,2.9988769473600003,2.99788209,2.9993151569,2.99725667284,72.56920969105865,-24.94090773031344,45.30449801618013,54.695501983819874
1.104,0.00063653406,0.00078265704,0.0009864658600000002,0.00115001454,0.014534486020000001,0.03715158852,2.9942761794,2.99726712926,2.9984341097200002,2.99777426376,2.9996163246600003,2.9976588363600003,70.56102016769343,-24.073763423316684,43.485004919135655,56.51499508086434
1.134,0.0006350584199999999,0.00079335816,0.00098382896,0.00115138414,0.0142472976,0.03447844144,2.9959939968800002,2.99765620664,2.99904575402,2.99809567854,2.99932164478,2.99904996908,66.45872599632614,-22.404434209164023,41.10775184662351,58.89224815337649
1.164,0.00063653406,0.0007717129999999999,0.00098323466,0.0011539323799999999,0.014290730339999998,0.03168432188,2.9942761794,2.9979482184600004,2.9988769473600003,2.9983552947999996,2.9996190560800002,2.9977028106800003,62.55827532372167,-20.738652592626426,37.55598789753385,62.44401210246614
1.194,0.00063653406,0.00077398954,0.00098586596,0.00115138414,0.014290730339999998,0.03210048886,2.9942761794,2.99646223152,2.9981417544200006,2.99809567854,2.9996190560800002,2.99827076578,63.146167438124884,-20.987903747722005,38.06727885985632,61.93272114014368
1.224,0.00063653406,0.00077398954,0.00098323466,0.0011489812800000003,0.014564092640000002,0.03441247938,2.9942761794,2.99646223152,2.9988769473600003,2.99748955912,2.9996952876,2.99903289704,66.72255646109335,-22.4357520871575,40.11725654903893,59.882743450961065
1.255,0.0006392751599999999,0.00078087562,0.00098323466,0.00115001454,0.01457545992,0.04200767546,2.9964407991999997,2.99648248054,2.9988769473600003,2.99777426376,2.9995842066800003,2.9972570039400006,77.45630561360913,-26.99743898216904,49.11909732108641,50.880902678913586
1.284,0.0006392751599999999,0.0007696151999999999,0.0009850382000000002,0.00115138414,0.014303905680000001,0.03618241714,2.9964407991999997,2.99849288292,2.99868399442,2.99809567854,2.9994925366399996,2.99909742376,68.91760410542132,-23.441247054258476,43.01776527013585,56.982234729864146
1.314,0.0006384789599999999,0.0007717129999999999,0.00098586596,0.0011500145400000002,0.01412932112,0.03556565814,2.99512230932,2.9979482184600004,2.9981417544200006,2.99777426376,2.9989282763999996,2.9982530267999996,67.84550390376948,-23.033999135161714,42.797510323675304,57.202489676324696
1.344,0.00063653406,0.0007816540999999999,0.00098478882,0.0011489812799999998,0.01433057472,0.03718315336,2.9942761794,2.99745834402,2.99856848628,2.99748955912,2.9995679942400004,2.9982877946,70.36622762337137,-24.049531646638243,44.149707885756854,55.85029211424316
1.374,0.00063653406,0.0007732204000000001,0.0009850382000000002,0.0011500145400000002,0.01446584192,0.03559243746,2.9942761794,2.99725646916,2.99868399442,2.99777426376,2.9992824261599997,2.9988081235600004,68.27642169971634,-23.12495032593683,41.8191652752833,58.18083472471671
1.404,0.00063505842,0.0007842279400000001,0.00098959408,0.00114501794,0.014328270379999999,0.03716269376,2.9959939968800002,2.9966168187199997,2.9974702354200007,2.9974216343199998,2.9994331821599998,2.9982102716799997,70.3377529316397,-24.038571387690283,44.131639270045646,55.86836072995436
1.434,0.0006381876199999999,0.0007717129999999999,0.0009864658600000002,0.0011489812800000003,0.014430031640000002,0.03715158852,2.9943067285200002,2.9979482184600004,2.9984341097200002,2.99748955912,2.9990923836,2.9976588363600003,70.43314316489489,-24.052045305916554,43.80395231640314,56.19604768359686
1.47,0.00063480734,0.00078052522,0.0009888961200000001,0.00115243768,0.014175638299999998,0.036141111600000005,2.99451572686,2.9958069235600004,2.9973505213000005,2.99805190014,2.99943439122,2.9986734011799996,68.72432129049972,-23.394648433764363,43.36078347762873,56.63921652237127
1.502,0.00063480734,0.0007810359599999999,0.0009832346600000001,0.00115001454,0.014202087540000002,0.036493808399999994,2.9945157268600004,2.9973053286200004,2.9988769473600003,2.99777426376,2.9995125085599996,2.9977647986400004,69.24600440321784,-23.611474079386127,43.711596464756255,56.28840353524376
1.532,0.0006404194,0.00077853636,0.0009873757200000001,0.0011539323799999997,0.01419900594,0.03616309942,2.99760303576,2.99567397912,2.99802908874,2.9983552948000005,2.99940189268,2.9990016547400002,68.77402165632587,-23.40228230819793,43.31499108240372,56.68500891759627
1.562,0.00063480734,0.00078008584,0.00098903166,0.00115001454,0.01410715568,0.03779909838,2.99451572686,2.9953724913800004,2.9975308993,2.99777426376,2.99923175792,2.9987444781,70.98291799260065,-24.37692687101056,45.6108332556403,54.389166744359684
1.592,0.0006404194,0.0007816540999999999,0.0009873757200000001,0.00115001454,0.014219591,0.0356353376,2.99760303576,2.99745834402,2.99802908874,2.99777426376,2.9994455901599997,2.99795493698,68.05009932679476,-23.08763776546513,42.606300237296466,57.39369976270352
1.622,0.00064025184,0.0007816540999999999,0.0009850382000000002,0.00115559744,0.014116956980000001,0.03393106863999999,2.99715765778,2.99745834402,2.9986839944200003,2.9985357097399996,2.99909496572,2.9983535493,65.52887816800114,-22.04195406705081,40.81695484419214,59.183045155807854
1.651,0.0006381876199999999,0.0007816540999999999,0.00098382896,0.00115001454,0.01405083788,0.03780671358,2.9943067285200002,2.99745834402,2.99904575402,2.99777426376,2.9993878725400003,2.99887010366,70.91961012265725,-24.36178030565284,45.80475248969115,54.19524751030885
1.681,0.0006404194,0.0007728571,0.00098903166,0.00115559744,0.01411644918,0.033209626980000004,2.99760303576,2.9973779241000003,2.9975308993,2.9985357097399996,2.99907563222,2.99861412864,64.51033775393972,-21.611134109184995,39.92495751730541,60.0750424826946
1.711,0.00063653406,0.0007766704800000001,0.0009873757200000001,0.00115001454,0.014204653120000002,0.03715158852,2.9942761794,2.99579795994,2.99802908874,2.99777426376,2.9996653148000005,2.9976588363600003,70.17717120383851,-24.00590967268587,44.50618651247967,55.49381348752031
1.741,0.00063653406,0.0007816540999999999,0.0009873757200000001,0.00115559744,0.01410715568,0.031013331439999996,2.9942761794,2.99745834402,2.99802908874,2.9985357097399996,2.99923175792,2.99703870918,61.406074629454324,-20.293050275577382,37.22200890796958,62.77799109203042
1.773,0.0006381876199999999,0.0007732204000000001,0.00098382896,0.00115559744,0.013905899320000002,0.0349597159,2.9943067285200002,2.9972564691600003,2.99904575402,2.9985357097399996,2.99922845544,2.99844927122,66.73537913953183,-22.62282586058187,42.736788205061,57.26321179493898
1.802,0.00063480734,0.00078008584,0.00098323466,0.0011489812800000003,0.014358355040000001,0.03321864812,2.99451572686,2.9953724913800004,2.9988769473600003,2.99748955912,2.99908238036,2.9986001364800003,64.80286002862282,-21.675444742188713,39.24967276829326,60.750327231706734
1.832,0.00063653406,0.00077398954,0.00098478882,0.00115659774,0.014208209099999999,0.032313267879999996,2.9942761794,2.99646223152,2.99856848628,2.9984514216199996,2.9997297243200003,2.99910451228,63.354858711463585,-21.098955728271022,38.55701441465679,61.4429855853432
1.868,0.00063653406,0.00078008584,0.0009850382000000002,0.0011489812799999998,0.014103710619999998,0.036441538600000004,2.9942761794,2.9953724913800004,2.99868399442,2.99748955912,2.9990279687399997,2.9978701368,69.0557962103602,-23.55595974649665,43.95522606650561,56.0447739334944
1.906,0.0006357719,0.0007816540999999999,0.0009850382000000002,0.0011500145400000002,0.01411719796,0.038974707,2.9950146938,2.99745834402,2.9986839944200003,2.99777426376,2.99910123128,2.9973315715799997,72.64983631899645,-25.08320144900907,47.017070734553094,52.98292926544691
1.943,0.00063480734,0.0007728571,0.0009864658600000002,0.0011489812800000003,0.01399847458,0.03324896241999999,2.99451572686,2.9973779241,2.99843410972,2.99748955912,2.9993851278799997,2.99910412594,64.42848779833403,-21.620035925973596,40.319342955129834,59.680657044870166
1.982,0.0006392751599999999,0.00078008584,0.0009873757200000001,0.0011489812800000003,0.014459748679999999,0.0345093443,2.9964407991999997,2.9953724913800004,2.99802908874,2.99748955912,2.99940497962,2.99900102312,66.73954504349463,-22.464327278325722,40.52887938536749,59.4711206146325
2.011,0.00063480734,0.0007816540999999999,0.00098382896,0.00115559744,0.014231917960000002,0.03395546986,2.99451572686,2.99745834402,2.99904575402,2.9985357097399996,2.9994227005600003,2.99834924264,65.70353151262158,-22.09201515894652,40.511462830506076,59.48853716949394
2.041,0.0006384789599999999,0.0007854565800000001,0.0009850382000000002,0.0011500145400000002,0.014281592980000002,0.03393106863999999,2.99512230932,2.99655214084,2.9986839944200003,2.99777426376,2.99930715874,2.9983535493,65.71827865373379,-22.07839528050637,40.337464495792446,59.66253550420754
2.071,0.00063653406,0.0007816540999999999,0.00098586596,0.0011539323799999999,0.014116956980000001,0.03323522382000001,2.9942761794,2.99745834402,2.9981417544199997,2.9983552947999996,2.99909496572,2.99800759994,64.55103065425479,-21.63089057176421,39.95599111935096,60.044008880649045
2.101,0.0006381876199999999,0.00078115744,0.0009873757200000001,0.0011484383399999998,0.014262421619999998,0.03279095952,2.9943067285200002,2.99741826196,2.99802908874,2.99721500164,2.99940342146,2.99899356534,64.08620199247285,-21.390832408034136,38.993676981645706,61.00632301835428
2.131,0.0006392751599999999,0.0007816540999999999,0.0009873757200000001,0.00115001454,0.014324740839999999,0.03506153494000001,2.9964407991999997,2.99745834402,2.99802908874,2.99777426376,2.9995839993000004,2.9966710566,67.363791595341,-22.76725804259625,41.59099671433273,58.40900328566726
2.162,0.00064025184,0.0007739895399999999,0.00098903166,0.0011489812800000003,0.01402285164,0.03785562676,2.99715765778,2.9964622315200002,2.9975308993,2.99748955912,2.99909039896,2.9976360192200002,70.95425619996514,-24.38403774481427,45.956175708188695,54.04382429181129
2.192,0.0006404194,0.0007756213399999999,0.00098382896,0.0011489812800000003,0.014319813740000001,0.03780671358,2.99760303576,2.99652380274,2.99904575402,2.99748955912,2.99969455692,2.99887010366,71.2257882061548,-24.416456158410224,44.93806763515661,55.0619323648434
2.222,0.00064025184,0.0007854565800000001,0.0009888961200000001,0.0011489812800000003,0.014374327179999999,0.04430673389999999,2.99715765778,2.99655214084,2.9973505213000005,2.99748955912,2.9991714445,2.99878422452,80.47193070402123,-28.33376922427282,52.54004226579946,47.45995773420055
2.252,0.0006381876199999999,0.0007816540999999999,0.0009873757200000001,0.0011539323799999997,0.0145060884,0.033743466580000006,2.9943067285200002,2.99745834402,2.99802908874,2.9983552948000005,2.99939252426,2.9976870353,65.71898848909497,-22.015938943668754,39.472640960722956,60.52735903927705
2.282,0.00064025184,0.0007929440000000001,0.00098959408,0.00115243768,0.014409835200000002,0.04060029794000001,2.99715765778,2.9972199437,2.9974702354200007,2.99805190014,2.9995183816199997,2.99882869256,75.28726530037056,-26.110336706272733,48.00160618770648,51.99839381229353
2.312,0.0006392751599999999,0.0007816540999999999,0.0009888961200000001,0.0011489812800000003,0.014425038340000002,0.032783749560000006,2.9964407992,2.99745834402,2.9973505213000005,2.99748955912,2.99931737886,2.9989827925599997,64.26513813384953,-21.41883699457843,38.53370455857223,61.466295441427775
2.342,0.0006404194,0.0007816540999999999,0.0009873757200000001,0.0011489812800000003,0.01456130022,0.03715158852,2.99760303576,2.99745834402,2.99802908874,2.99748955912,2.9996151318799997,2.9976588363600003,70.58604611021292,-24.071865889589514,43.40342451017997,56.59657548982005
2.372,0.0006404194000000001,0.0007947639,0.0009873757200000001,0.00115001454,0.01417039386,0.035574974860000004,2.99760303576,2.9972048596599996,2.99802908874,2.99777426376,2.99917781724,2.99821743838,67.91173219490024,-23.036131622113114,42.68174427750914,57.318255722490875
2.401,0.0006392751599999999,0.0007929440000000001,0.0009864658600000002,0.0011489812800000003,0.014791872619999999,0.03976028742,2.9964407991999997,2.9972199437,2.9984341097200002,2.99748955912,2.99965573944,2.99598211016,74.54037602346042,-25.687702697977173,45.77773953930447,54.22226046069552
2.431,0.00064025184,0.0007866160599999999,0.00098903166,0.0011539323799999997,0.014262421620000002,0.04695575646,2.99715765778,2.99579834634,2.9975308993,2.9983552948000005,2.9994034214600003,2.998652113,84.08663770521652,-29.903175809271097,56.10380400560663,43.89619599439337
2.461,0.00064180306,0.0007884454000000001,0.0009850382000000002,0.00115243768,0.01444695362,0.0337071064,2.9968515671800002,2.99522292838,2.99868399442,2.99805190014,2.99915750014,2.99781934496,65.59251858395933,-21.971361959645307,39.593820819419044,60.40617918058094
2.491,0.00064025184,0.0007854565800000001,0.0009873757200000001,0.00115001454,0.01428324758,0.0304155267,2.99715765778,2.99655214084,2.99802908874,2.99777426376,2.9993882113200003,2.9979701089399997,60.75705069649411,-19.961317723088598,36.011496215028146,63.98850378497186
2.527,0.0006404194,0.0007884454000000001,0.0009850382000000002,0.0011489812799999998,0.014324740839999999,0.032833569359999995,2.99760303576,2.99522292838,2.9986839944200003,2.99748955912,2.9995839993000004,2.9985849391,64.21625130472404,-21.42245051435346,38.87179702384,61.12820297616
2.559,0.00064025184,0.0007904707800000001,0.0009888961200000001,0.0011500145400000002,0.01460993864,0.0371388342,2.99715765778,2.99653949942,2.9973505213000005,2.99777426376,2.99911796728,2.9968973754399997,70.62963824582451,-24.071911600990596,43.24119132479027,56.75880867520973
2.597,0.0006381876199999999,0.00078008584,0.0009873757200000001,0.00115243768,0.014219591,0.03391074624,2.9943067285200002,2.9953724913800004,2.99802908874,2.99805190014,2.9994455901599997,2.99891967874,65.6207043987461,-22.05601885818845,40.49166237946708,59.50833762053293
2.627,0.0006404194000000001,0.0007816540999999999,0.0009873757200000001,0.0011489812800000003,0.01455277708,0.0337071064,2.99760303576,2.99745834402,2.99802908874,2.99748955912,2.99927897334,2.99781934496,65.71390566692541,-21.99879915475253,39.29931563221899,60.700684367781
2.657,0.0006404194000000001,0.0007816540999999999,0.0009873757200000001,0.0011489812800000003,0.01428324758,0.0317087619,2.99760303576,2.99745834402,2.99802908874,2.99748955912,2.9993882113200003,2.9987617759799994,62.580214131388615,-20.73987270536862,37.60532243123151,62.394677568768486
2.687,0.0006384789599999999,0.0007756213399999999,0.0009873757200000001,0.0011500145400000002,0.014204653120000002,0.0355513475,2.99512230932,2.9965238027399996,2.99802908874,2.99777426376,2.9996653148000005,2.99807684016,67.91516481396772,-23.040080721356734,42.54933113778254,57.450668862217455
2.717,0.00064025184,0.00078265704,0.00098586596,0.00115559744,0.014317713400000001,0.041538624460000007,2.99715765778,2.99726712926,2.9981417544199997,2.9985357097399996,2.9995770655,2.99793005256,76.50173240362122,-26.658920265020683,49.438025378767215,50.561974621232785
2.748,0.00064025184,0.00078115744,0.0009864658600000002,0.00115243768,0.0144542445,0.03615051702,2.99715765778,2.99741826196,2.9984341097200002,2.99805190014,2.99935127958,2.9988237677400003,69.05132852630378,-23.448077717063626,42.5246680720224,57.4753319279776
2.776,0.0006393614399999999,0.0007929440000000001,0.00098323466,0.00115138414,0.01448895442,0.03448800746,2.9976275622800004,2.9972199437,2.9988769473600003,2.99809567854,2.99959806666,2.99918941534,66.74592270447916,-22.452921688456104,40.419820953378405,59.58017904662161
2.806,0.0006404194,0.0007884454000000001,0.0009922868,0.0011489812799999998,0.014317713400000001,0.03785562676,2.99760303576,2.99522292838,2.99752051518,2.99748955912,2.9995770655,2.9976360192200002,71.30328873541923,-24.44131872154619,45.00172528708627,54.99827471291372
2.836,0.0006404194,0.00078265704,0.00098382896,0.0011489812799999998,0.014269591000000002,0.0345093443,2.99760303576,2.99726712926,2.99904575402,2.99748955912,2.99937508578,2.99900102312,66.51503048926978,-22.420439854114104,41.080078713291144,58.91992128670884
2.866,0.0006392751599999999,0.0007854565800000001,0.0009864658600000002,0.00115243768,0.014319813740000001,0.03557119872,2.9964407991999997,2.99655214084,2.9984341097200002,2.99805190014,2.99969455692,2.99718499956,68.08022779599129,-23.071575414620494,42.22558390485577,57.77441609514423
2.898,0.00063653406,0.00078052522,0.00098959408,0.0011489812800000003,0.014459748679999999,0.03324896242000001,2.9942761794,2.99580692356,2.9974702354200007,2.99748955912,2.99940497962,2.99910412594,64.96628360034471,-21.711969148133313,39.00321866443437,60.99678133556563
2.927,0.0006384789599999999,0.0007766704800000001,0.0009873757200000001,0.0011500145400000002,0.0141490226,0.03557119872,2.99512230932,2.99579795994,2.99802908874,2.99777426376,2.99934653824,2.99718499956,67.87893691971232,-23.03981669749929,42.7434217142112,57.256578285788805
2.957,0.00063653406,0.00077398954,0.00098382896,0.0011539323799999997,0.01407377952,0.03442754142,2.9942761794,2.99646223152,2.99904575402,2.9983552948000005,2.99973891414,2.9983006983000005,66.18000159435879,-22.341335430543058,41.5610117471024,58.438988252897595
2.987,0.0006392751599999999,0.0007816540999999999,0.0009850382000000002,0.00115243768,0.01408876332,0.03396237488,2.9964407991999997,2.99745834402,2.9986839944200003,2.99805190014,2.99905427736,2.9993156580799996,65.53871399142118,-22.05634067791016,40.939356365594996,59.060643634405
3.017,0.00064025184,0.0007732204000000001,0.00098382896,0.0011500145400000002,0.014208209099999999,0.03505668814,2.99715765778,2.9972564691600003,2.99904575402,2.99777426376,2.9997297243200003,2.99816656148,67.21481866141936,-22.740431588960643,41.932796571249916,58.06720342875009
3.047,0.0006350584199999999,0.0007866160599999999,0.00098382896,0.0011489812800000003,0.014002743379999998,0.033706683519999996,2.9959939968800002,2.99579834634,2.99904575402,2.99748955912,2.9992173855599997,2.9984131454600003,65.08114504913429,-21.89051235867376,40.877687710691376,59.122312289308624
3.079,0.00063337708,0.0007732204000000001,0.0009888961200000001,0.00114501794,0.014185815300000001,0.03618241714,2.9942289157,2.9972564691600003,2.9973505213000005,2.9974216343199998,2.9992543814999997,2.99909742376,68.7871716595386,-23.42619277656876,43.380977729499484,56.619022270500494
3.107,0.0006392751599999999,0.0007816540999999999,0.00098323466,0.00115243768,0.014007539860000001,0.03501750638,2.9964407991999997,2.99745834402,2.9988769473600003,2.9980519001399997,2.9992626459999996,2.99863950242,66.93237349584065,-22.673443051555026,42.493935152460466,57.50606484753953
3.142,0.0006392751599999999,0.0007816540999999999,0.00098323466,0.0011489812799999998,0.014342487440000001,0.03445817552,2.9964407991999997,2.99745834402,2.9988769473600003,2.99748955912,2.9995115835199995,2.99790501068,66.52824585697476,-22.407805326271507,40.805247537554244,59.194752462445756
3.174,0.0006404194,0.0007816540999999999,0.0009873757200000001,0.0011489812800000003,0.0141490226,0.03395546986,2.99760303576,2.99745834402,2.99802908874,2.99748955912,2.9993465382399997,2.99834924264,65.59589577491576,-22.062355445781918,40.75285029047344,59.24714970952657
3.212,0.0006404194,0.0007884454000000001,0.00098323466,0.0011539323799999997,0.014187561000000001,0.03707961314,2.99760303576,2.99522292838,2.9988769473600003,2.9983552948000005,2.9994615489800003,2.9980349016,70.0540259523245,-23.947111733607706,44.471834897905424,55.52816510209456
3.241,0.0006381876199999999,0.0007929440000000001,0.0009850382000000002,0.0011489812799999998,0.01428324758,0.03781499674,2.9943067285200002,2.9972199437,2.99868399442,2.99748955912,2.9993882113200003,2.9990219286200004,71.20444717215209,-24.41198773489807,45.06342799554528,54.93657200445471
3.271,0.0006392751599999999,0.0007816540999999999,0.0009850382000000002,0.00115138414,0.014223563539999998,0.0349597159,2.9964407991999997,2.99745834402,2.99868399442,2.99809567854,2.99938805128,2.99844927122,67.10200506168285,-22.684567493468208,41.76744625620085,58.232553743799144
3.302,0.00064025184,0.0007728571,0.00098323466,0.0011489812800000003,0.014175638299999998,0.03389964786000001,2.99715765778,2.9973779241000003,2.9988769473600003,2.99748955912,2.99943439122,2.99922866518,65.54213762665522,-22.037706030057937,40.60705948551513,59.39294051448486
3.332,0.00064025184,0.0007884454000000001,0.00098478882,0.0011489812800000003,0.013790820120000002,0.035574974860000004,2.99715765778,2.99522292838,2.99856848628,2.99748955912,2.99903394202,2.99821743838,67.46639232617727,-22.95780257628563,43.87235824430307,56.127641755696935
3.362,0.00063480734,0.0007816540999999999,0.00098323466,0.0011489812799999998,0.01380622952,0.036428402900000004,2.99451572686,2.99745834402,2.9988769473600003,2.99748955912,2.9989084354199997,2.99805026268,68.69343569489672,-23.48766665755135,44.89557131400893,55.10442868599107
3.392,0.00063653406,0.0007842279400000001,0.00098323466,0.0011489812799999998,0.014451240600000002,0.03394639142,2.9942761794,2.9966168187199997,2.9988769473600003,2.99748955912,2.99925985388,2.99803832042,65.93672418073268,-22.127788787477655,39.8728626748618,60.1271373251382
3.422,0.00064025184,0.00078115744,0.00098478882,0.00115138414,0.0141381843,0.03614265612,2.99715765778,2.99741826196,2.99856848628,2.99809567854,2.9987451233,2.99919079548,68.67100335697934,-23.375941957142476,43.47915038135775,56.52084961864225
3.452,0.0006392751599999999,0.00078115744,0.00098323466,0.0011489812800000003,0.013790820120000002,0.033676237719999995,2.9964407991999997,2.99741826196,2.9988769473600003,2.99748955912,2.99903394202,2.998181741,64.78403927988212,-21.82056610773667,41.478687136040264,58.52131286395974
3.482,0.00064180306,0.00078115744,0.00098323466,0.00115138414,0.013755065720000001,0.031249680700000004,2.9968515671800002,2.99741826196,2.9988769473600003,2.99809567854,2.9994507437599998,2.99787967484,61.315890892387806,-20.349017941180232,38.504064949310276,61.495935050689724
3.511,0.0006404194,0.0007866160599999999,0.00098323466,0.0011489812800000003,0.0139835239,0.032783749560000006,2.99760303576,2.99579834634,2.9988769473600003,2.99748955912,2.9997215026,2.9989827925599997,63.74785546341916,-21.32053649655239,39.78112669317139,60.21887330682861
3.541,0.0006404194,0.0007866160599999999,0.00098323466,0.00115826716,0.013717615280000001,0.03323522382,2.99760303576,2.99579834634,2.9988769473600003,2.9989359256200006,2.99914499378,2.99800759994,64.08545289703963,-21.53677692902863,41.14226366517196,58.857736334828026
3.571,0.00064126816,0.00078087562,0.00098323466,0.0011489812799999998,0.01429959988,0.03497411936000001,2.99634175622,2.99648248054,2.9988769473600003,2.99748955912,2.99943097534,2.9978148096,67.20369357581895,-22.70518419227776,41.55940155044533,58.44059844955467
3.601,0.00064180306,0.00077085378,0.00098323466,0.00115001454,0.014241626399999999,0.03779909838,2.9968515671800002,2.9979290984,2.9988769473600003,2.99777426376,2.99933487148,2.9987444781,71.12137800137953,-24.39428876593936,45.17765131486922,54.822348685130784
3.631,0.0006404194,0.00078635056,0.00098478882,0.00115001454,0.014100767640000001,0.035574974860000004,2.99760303576,2.99577723744,2.99856848628,2.99777426376,2.9988608828,2.99821743838,67.82624228183192,-23.024221310984302,42.89625946776643,57.10374053223356
3.662,0.0006404194000000001,0.0007766704800000001,0.00098323466,0.00115243768,0.01387687868,0.035574974860000004,2.99760303576,2.99579795994,2.9988769473600003,2.99805190014,2.99912781792,2.99821743838,67.5645174161719,-22.980387433468167,43.5976804525957,56.40231954740431
3.697,0.0006357719,0.0007816540999999999,0.00098323466,0.00115138414,0.01398897774,0.03447848235999999,2.9950146938,2.99745834402,2.9988769473600003,2.99809567854,2.99957526758,2.9992830695199997,66.15394267252626,-22.352330154458638,41.880799000949494,58.11920099905051
3.729,0.0006404194,0.00078265704,0.00098323466,0.00115243768,0.0139835239,0.038605443139999994,2.99760303576,2.99726712926,2.9988769473600003,2.99805190014,2.9997215026,2.99814342918,71.96791430127792,-24.82317497156701,47.01210474752446,52.987895252475546
3.759,0.0006404194,0.0007732204000000001,0.00098323466,0.0011489812799999998,0.01415448536,0.0356542009,2.99760303576,2.9972564691600003,2.9988769473600003,2.99748955912,2.99903538614,2.9970937602400003,67.99419273518934,-23.087797761091338,42.82943024619035,57.17056975380965
3.789,0.00064180306,0.0007816540999999999,0.00098323466,0.00115559744,0.014269591000000002,0.035010988800000004,2.9968515671800002,2.99745834402,2.9988769473600003,2.9985357097399996,2.99937508578,2.9989833782199997,67.22672703837608,-22.720508112191478,41.69275480317662,58.307245196823374
3.819,0.00064025184,0.0007816540999999999,0.00098323466,0.0011500145400000002,0.014048325480000002,0.03616309942,2.99715765778,2.99745834402,2.9988769473600003,2.99777426376,2.99929941376,2.9990016547400002,68.59311210468273,-23.368675216184553,43.78621145593875,56.21378854406125
3.85,0.00064180306,0.0007816540999999999,0.00098478882,0.00115138414,0.014112049299999999,0.036493808399999994,2.9968515671800002,2.99745834402,2.99856848628,2.99809567854,2.99907042122,2.9977647986400004,69.13428895696475,-23.578220295326147,43.99236725836455,56.00763274163545
3.879,0.00064180306,0.0007785363599999999,0.00098323466,0.00115138414,0.014007539860000001,0.0355937073,2.9968515671800002,2.99567397912,2.9988769473600003,2.99809567854,2.9992626459999996,2.9984440733199995,67.74017685729332,-23.01579006677277,43.20912149610729,56.79087850389271
3.909,0.0006404194,0.00078008584,0.00098323466,0.00114501794,0.01402285164,0.030794608260000002,2.99760303576,2.9953724913800004,2.9988769473600003,2.99742163432,2.99909039896,2.99704050338,60.979852242571276,-20.134602519369345,37.179217961783884,62.820782038216116
